image_id,subject,label
264_rot_aligned.jpg,215,0
267_rot_aligned.jpg,217,0
268_rot_aligned.jpg,217,0
269_rot_aligned.jpg,218,0
270_rot_aligned.jpg,218,0
271_rot_aligned.jpg,218,0
272_rot_aligned.jpg,218,0
273_rot_aligned.jpg,219,0
274_rot_aligned.jpg,220,0
283_rot_aligned.jpg,223,0
285_rot_aligned.jpg,225,0
286_rot_aligned.jpg,226,0
288_rot_aligned.jpg,228,0
289_rot_aligned.jpg,229,0
290_rot_aligned.jpg,230,0
291_rot_aligned.jpg,231,0
292_rot_aligned.jpg,231,0
293_rot_aligned.jpg,231,0
294_rot_aligned.jpg,231,0
295_rot_aligned.jpg,232,0
296_rot_aligned.jpg,233,0
298_rot_aligned.jpg,235,0
299_rot_aligned.jpg,236,0
300_rot_aligned.jpg,237,0
301_rot_aligned.jpg,238,0
302_rot_aligned.jpg,239,0
303_rot_aligned.jpg,240,0
304_rot_aligned.jpg,241,0
305_rot_aligned.jpg,242,0
306_rot_aligned.jpg,243,0
307_rot_aligned.jpg,244,0
308_rot_aligned.jpg,245,0
309_rot_aligned.jpg,246,0
310_rot_aligned.jpg,247,0
311_rot_aligned.jpg,248,0
312_rot_aligned.jpg,249,0
322_rot_aligned.jpg,251,0
323_rot_aligned.jpg,252,0
324_rot_aligned.jpg,253,0
326_rot_aligned.jpg,255,0
328_rot_aligned.jpg,257,0
329_rot_aligned.jpg,258,0
330_rot_aligned.jpg,258,0
333_rot_aligned.jpg,259,0
334_rot_aligned.jpg,259,0
335_rot_aligned.jpg,259,0
337_rot_aligned.jpg,259,0
338_rot_aligned.jpg,259,0
339_rot_aligned.jpg,259,0
341_rot_aligned.jpg,260,0
344_rot_aligned.jpg,261,0
346_rot_aligned.jpg,263,0
347_rot_aligned.jpg,264,0
348_rot_aligned.jpg,265,0
349_rot_aligned.jpg,266,0
350_rot_aligned.jpg,267,0
351_rot_aligned.jpg,268,0
353_rot_aligned.jpg,270,0
355_rot_aligned.jpg,272,0
357_rot_aligned.jpg,274,0
358_rot_aligned.jpg,275,0
359_rot_aligned.jpg,276,0
360_rot_aligned.jpg,277,0
361_rot_aligned.jpg,278,0
363_rot_aligned.jpg,280,0
365_rot_aligned.jpg,282,0
366_rot_aligned.jpg,282,0
367_rot_aligned.jpg,282,0
369_rot_aligned.jpg,284,0
371_rot_aligned.jpg,286,0
372_rot_aligned.jpg,287,0
373_rot_aligned.jpg,288,0
374_rot_aligned.jpg,288,0
375_rot_aligned.jpg,289,0
376_rot_aligned.jpg,289,0
377_rot_aligned.jpg,290,0
378_rot_aligned.jpg,290,0
380_rot_aligned.jpg,292,0
381_rot_aligned.jpg,292,0
382_rot_aligned.jpg,293,0
383_rot_aligned.jpg,294,0
384_rot_aligned.jpg,295,0
385_rot_aligned.jpg,296,0
387_rot_aligned.jpg,298,0
388_rot_aligned.jpg,299,0
389_rot_aligned.jpg,300,0
390_rot_aligned.jpg,301,0
391_rot_aligned.jpg,302,0
392_rot_aligned.jpg,303,0
394_rot_aligned.jpg,305,0
396_rot_aligned.jpg,307,0
398_rot_aligned.jpg,309,0
399_rot_aligned.jpg,310,0
400_rot_aligned.jpg,311,0
401_rot_aligned.jpg,312,2
403_rot_aligned.jpg,314,2
404_rot_aligned.jpg,315,2
405_rot_aligned.jpg,316,2
406_rot_aligned.jpg,317,2
407_rot_aligned.jpg,318,2
408_rot_aligned.jpg,319,2
409_rot_aligned.jpg,320,2
410_rot_aligned.jpg,321,2
412_rot_aligned.jpg,323,2
413_rot_aligned.jpg,324,2
414_rot_aligned.jpg,325,2
416_rot_aligned.jpg,327,2
417_rot_aligned.jpg,328,2
418_rot_aligned.jpg,328,2
421_rot_aligned.jpg,330,2
422_rot_aligned.jpg,330,2
425_rot_aligned.jpg,332,2
427_rot_aligned.jpg,334,2
428_rot_aligned.jpg,335,2
430_rot_aligned.jpg,337,2
431_rot_aligned.jpg,338,2
432_rot_aligned.jpg,339,2
433_rot_aligned.jpg,340,2
434_rot_aligned.jpg,341,2
435_rot_aligned.jpg,342,2
441_rot_aligned.jpg,352,12
445_rot_aligned.jpg,355,144
446_rot_aligned.jpg,356,4
447_rot_aligned.jpg,357,12
448_rot_aligned.jpg,353,12
450_rot_aligned.jpg,358,4
451_rot_aligned.jpg,359,33
452_rot_aligned.jpg,360,7
462_rot_aligned.jpg,366,94
463_rot_aligned.jpg,367,94
465_rot_aligned.jpg,369,94
466_rot_aligned.jpg,370,94
467_rot_aligned.jpg,371,169
468_rot_aligned.jpg,372,169
470_rot_aligned.jpg,374,169
471_rot_aligned.jpg,375,169
472_rot_aligned.jpg,376,169
473_rot_aligned.jpg,377,169
483_rot_aligned.jpg,384,31
484_rot_aligned.jpg,385,31
485_rot_aligned.jpg,386,31
486_rot_aligned.jpg,386,31
489_rot_aligned.jpg,388,31
490_rot_aligned.jpg,388,31
491_rot_aligned.jpg,389,31
492_rot_aligned.jpg,389,31
493_rot_aligned.jpg,390,31
494_rot_aligned.jpg,391,31
495_rot_aligned.jpg,391,31
498_rot_aligned.jpg,393,31
499_rot_aligned.jpg,393,31
500_rot_aligned.jpg,394,31
501_rot_aligned.jpg,395,31
502_rot_aligned.jpg,395,31
503_rot_aligned.jpg,396,31
504_rot_aligned.jpg,397,31
505_rot_aligned.jpg,397,31
506_rot_aligned.jpg,398,31
507_rot_aligned.jpg,399,31
508_rot_aligned.jpg,400,31
509_rot_aligned.jpg,401,31
510_rot_aligned.jpg,402,31
515_rot_aligned.jpg,406,44
516_rot_aligned.jpg,407,44
517_rot_aligned.jpg,408,44
518_rot_aligned.jpg,408,44
519_rot_aligned.jpg,409,44
520_rot_aligned.jpg,409,44
521_rot_aligned.jpg,410,7
523_rot_aligned.jpg,411,7
525_rot_aligned.jpg,413,148
526_rot_aligned.jpg,414,148
528_rot_aligned.jpg,416,148
529_rot_aligned.jpg,417,148
530_rot_aligned.jpg,418,148
531_rot_aligned.jpg,419,148
532_rot_aligned.jpg,420,148
533_rot_aligned.jpg,421,148
536_rot_aligned.jpg,424,37
538_rot_aligned.jpg,426,37
539_rot_aligned.jpg,427,37
541_rot_aligned.jpg,429,37
543_rot_aligned.jpg,431,37
544_rot_aligned.jpg,432,37
545_rot_aligned.jpg,433,37
546_rot_aligned.jpg,434,37
548_rot_aligned.jpg,436,143
549_rot_aligned.jpg,438,143
560_rot_aligned.jpg,449,75
568_rot_aligned.jpg,457,195
569_rot_aligned.jpg,458,195
573_rot_aligned.jpg,461,199
574_rot_aligned.jpg,462,199
576_rot_aligned.jpg,464,199
577_rot_aligned.jpg,465,199
578_rot_aligned.jpg,466,199
583_rot_aligned.jpg,471,65
584_rot_aligned.jpg,472,65
585_rot_aligned.jpg,473,6
587_rot_aligned.jpg,475,6
588_rot_aligned.jpg,476,43
589_rot_aligned.jpg,477,43
590_rot_aligned.jpg,478,43
591_rot_aligned.jpg,479,12
592_rot_aligned.jpg,479,12
593_rot_aligned.jpg,480,12
595_rot_aligned.jpg,482,12
596_rot_aligned.jpg,483,12
597_rot_aligned.jpg,484,12
600_rot_aligned.jpg,487,110
601_rot_aligned.jpg,487,110
602_rot_aligned.jpg,487,110
603_rot_aligned.jpg,487,110
610_rot_aligned.jpg,491,12
611_rot_aligned.jpg,492,12
612_rot_aligned.jpg,493,12
614_rot_aligned.jpg,495,12
615_rot_aligned.jpg,496,12
616_rot_aligned.jpg,497,12
617_rot_aligned.jpg,498,12
633_rot_aligned.jpg,503,200
634_rot_aligned.jpg,504,200
642_rot_aligned.jpg,511,196
647_rot_aligned.jpg,516,87
648_rot_aligned.jpg,518,87
649_rot_aligned.jpg,519,87
653_rot_aligned.jpg,522,89
654_rot_aligned.jpg,523,89
655_rot_aligned.jpg,524,89
656_rot_aligned.jpg,525,89
657_rot_aligned.jpg,526,89
658_rot_aligned.jpg,527,89
659_rot_aligned.jpg,528,89
660_rot_aligned.jpg,529,89
662_rot_aligned.jpg,531,89
663_rot_aligned.jpg,532,89
664_rot_aligned.jpg,533,89
665_rot_aligned.jpg,534,89
668_rot_aligned.jpg,537,154
669_rot_aligned.jpg,538,196
671_rot_aligned.jpg,540,154
672_rot_aligned.jpg,541,196
673_rot_aligned.jpg,542,196
674_rot_aligned.jpg,543,154
675_rot_aligned.jpg,544,196
678_rot_aligned.jpg,547,154
680_rot_aligned.jpg,549,82
681_rot_aligned.jpg,550,102
684_rot_aligned.jpg,552,102
686_rot_aligned.jpg,554,82
688_rot_aligned.jpg,556,82
690_rot_aligned.jpg,558,82
691_rot_aligned.jpg,559,82
695_rot_aligned.jpg,563,149
697_rot_aligned.jpg,565,149
718_rot_aligned.jpg,579,59
719_rot_aligned.jpg,580,59
720_rot_aligned.jpg,581,59
721_rot_aligned.jpg,582,59
723_rot_aligned.jpg,584,59
724_rot_aligned.jpg,585,59
725_rot_aligned.jpg,586,59
728_rot_aligned.jpg,589,59
729_rot_aligned.jpg,590,59
730_rot_aligned.jpg,591,59
731_rot_aligned.jpg,592,59
734_rot_aligned.jpg,595,59
735_rot_aligned.jpg,596,59
736_rot_aligned.jpg,597,59
737_rot_aligned.jpg,598,59
738_rot_aligned.jpg,599,59
740_rot_aligned.jpg,601,14
743_rot_aligned.jpg,603,6
744_rot_aligned.jpg,604,6
745_rot_aligned.jpg,605,12
746_rot_aligned.jpg,606,13
750_rot_aligned.jpg,608,13
752_rot_aligned.jpg,609,13
754_rot_aligned.jpg,610,83
755_rot_aligned.jpg,611,47
761_rot_aligned.jpg,614,83
763_rot_aligned.jpg,615,47
765_rot_aligned.jpg,616,83
767_rot_aligned.jpg,617,47
769_rot_aligned.jpg,618,83
773_rot_aligned.jpg,620,83
775_rot_aligned.jpg,621,47
777_rot_aligned.jpg,622,83
779_rot_aligned.jpg,620,83
780_rot_aligned.jpg,623,83
781_rot_aligned.jpg,623,83
783_rot_aligned.jpg,624,83
787_rot_aligned.jpg,626,83
789_rot_aligned.jpg,627,83
793_rot_aligned.jpg,629,47
795_rot_aligned.jpg,630,83
796_rot_aligned.jpg,631,83
798_rot_aligned.jpg,632,83
799_rot_aligned.jpg,632,83
801_rot_aligned.jpg,633,83
804_rot_aligned.jpg,635,83
806_rot_aligned.jpg,635,83
807_rot_aligned.jpg,636,83
808_rot_aligned.jpg,636,83
810_rot_aligned.jpg,637,17
811_rot_aligned.jpg,638,17
812_rot_aligned.jpg,639,126
813_rot_aligned.jpg,640,126
814_rot_aligned.jpg,641,126
815_rot_aligned.jpg,642,126
816_rot_aligned.jpg,643,126
817_rot_aligned.jpg,644,126
819_rot_aligned.jpg,645,126
821_rot_aligned.jpg,647,126
823_rot_aligned.jpg,649,126
829_rot_aligned.jpg,656,40
830_rot_aligned.jpg,657,40
831_rot_aligned.jpg,658,40
832_rot_aligned.jpg,659,40
833_rot_aligned.jpg,660,40
838_rot_aligned.jpg,665,94
839_rot_aligned.jpg,666,94
840_rot_aligned.jpg,667,94
842_rot_aligned.jpg,669,94
843_rot_aligned.jpg,670,94
848_rot_aligned.jpg,675,106
849_rot_aligned.jpg,676,106
850_rot_aligned.jpg,677,106
851_rot_aligned.jpg,678,106
852_rot_aligned.jpg,679,106
853_rot_aligned.jpg,680,106
854_rot_aligned.jpg,681,106
856_rot_aligned.jpg,683,106
857_rot_aligned.jpg,684,106
858_rot_aligned.jpg,685,106
859_rot_aligned.jpg,686,106
861_rot_aligned.jpg,688,76
862_rot_aligned.jpg,689,76
863_rot_aligned.jpg,690,76
865_rot_aligned.jpg,692,76
866_rot_aligned.jpg,693,76
867_rot_aligned.jpg,694,76
868_rot_aligned.jpg,695,76
871_rot_aligned.jpg,697,76
872_rot_aligned.jpg,698,76
873_rot_aligned.jpg,699,76
891_rot_aligned.jpg,702,121
892_rot_aligned.jpg,704,121
893_rot_aligned.jpg,705,121
894_rot_aligned.jpg,706,121
901_rot_aligned.jpg,713,46
902_rot_aligned.jpg,714,46
903_rot_aligned.jpg,715,46
906_rot_aligned.jpg,718,2
908_rot_aligned.jpg,720,2
909_rot_aligned.jpg,721,2
910_rot_aligned.jpg,722,2
911_rot_aligned.jpg,723,2
913_rot_aligned.jpg,725,2
916_rot_aligned.jpg,728,2
917_rot_aligned.jpg,729,2
918_rot_aligned.jpg,730,139
919_rot_aligned.jpg,731,139
920_rot_aligned.jpg,732,139
921_rot_aligned.jpg,733,156
923_rot_aligned.jpg,735,156
924_rot_aligned.jpg,736,156
925_rot_aligned.jpg,737,156
927_rot_aligned.jpg,739,156
931_rot_aligned.jpg,741,21
932_rot_aligned.jpg,742,21
933_rot_aligned.jpg,743,21
934_rot_aligned.jpg,744,21
935_rot_aligned.jpg,745,21
938_rot_aligned.jpg,748,92
939_rot_aligned.jpg,749,92
940_rot_aligned.jpg,750,92
941_rot_aligned.jpg,751,92
942_rot_aligned.jpg,752,92
943_rot_aligned.jpg,753,92
945_rot_aligned.jpg,755,92
947_rot_aligned.jpg,757,92
948_rot_aligned.jpg,758,92
949_rot_aligned.jpg,759,92
951_rot_aligned.jpg,761,92
952_rot_aligned.jpg,762,92
953_rot_aligned.jpg,763,144
954_rot_aligned.jpg,764,144
955_rot_aligned.jpg,765,144
962_rot_aligned.jpg,771,120
964_rot_aligned.jpg,773,120
965_rot_aligned.jpg,774,120
966_rot_aligned.jpg,775,120
967_rot_aligned.jpg,776,120
968_rot_aligned.jpg,777,120
971_rot_aligned.jpg,781,47
972_rot_aligned.jpg,785,47
973_rot_aligned.jpg,786,50
975_rot_aligned.jpg,788,50
976_rot_aligned.jpg,789,50
977_rot_aligned.jpg,790,50
978_rot_aligned.jpg,791,50
979_rot_aligned.jpg,792,50
980_rot_aligned.jpg,793,95
981_rot_aligned.jpg,794,95
985_rot_aligned.jpg,798,45
986_rot_aligned.jpg,799,45
993_rot_aligned.jpg,804,203
995_rot_aligned.jpg,806,203
998_rot_aligned.jpg,809,203
999_rot_aligned.jpg,810,4
1000_rot_aligned.jpg,811,4
1001_rot_aligned.jpg,812,157
1002_rot_aligned.jpg,812,157
1003_rot_aligned.jpg,812,157
1004_rot_aligned.jpg,812,157
1006_rot_aligned.jpg,813,4
1007_rot_aligned.jpg,813,4
1010_rot_aligned.jpg,817,47
1011_rot_aligned.jpg,816,4
1013_rot_aligned.jpg,816,4
1014_rot_aligned.jpg,818,157
1015_rot_aligned.jpg,818,157
1016_rot_aligned.jpg,820,47
1017_rot_aligned.jpg,821,47
1018_rot_aligned.jpg,823,47
1019_rot_aligned.jpg,822,157
1022_rot_aligned.jpg,824,47
1023_rot_aligned.jpg,822,157
1024_rot_aligned.jpg,822,157
1025_rot_aligned.jpg,822,157
1026_rot_aligned.jpg,822,157
1027_rot_aligned.jpg,822,157
1028_rot_aligned.jpg,822,157
1029_rot_aligned.jpg,826,132
1030_rot_aligned.jpg,825,157
1031_rot_aligned.jpg,825,157
1034_rot_aligned.jpg,828,157
1035_rot_aligned.jpg,828,157
1040_rot_aligned.jpg,832,142
1041_rot_aligned.jpg,833,142
1043_rot_aligned.jpg,835,142
1045_rot_aligned.jpg,838,142
1050_rot_aligned.jpg,839,142
1055_rot_aligned.jpg,843,97
1056_rot_aligned.jpg,843,97
1057_rot_aligned.jpg,843,97
1058_rot_aligned.jpg,843,97
1059_rot_aligned.jpg,843,97
1060_rot_aligned.jpg,844,97
1061_rot_aligned.jpg,845,95
1062_rot_aligned.jpg,846,97
1063_rot_aligned.jpg,848,95
1064_rot_aligned.jpg,847,97
1065_rot_aligned.jpg,849,95
1066_rot_aligned.jpg,850,97
1067_rot_aligned.jpg,851,95
1068_rot_aligned.jpg,852,95
1069_rot_aligned.jpg,853,95
1091_rot_aligned.jpg,866,26
1093_rot_aligned.jpg,866,26
1094_rot_aligned.jpg,867,30
1095_rot_aligned.jpg,869,30
1096_rot_aligned.jpg,868,26
1097_rot_aligned.jpg,868,26
1098_rot_aligned.jpg,868,26
1100_rot_aligned.jpg,870,30
1101_rot_aligned.jpg,872,30
1102_rot_aligned.jpg,871,26
1104_rot_aligned.jpg,871,26
1105_rot_aligned.jpg,873,30
1107_rot_aligned.jpg,874,30
1111_rot_aligned.jpg,877,70
1113_rot_aligned.jpg,878,26
1115_rot_aligned.jpg,878,26
1116_rot_aligned.jpg,879,26
1117_rot_aligned.jpg,879,26
1118_rot_aligned.jpg,879,26
1120_rot_aligned.jpg,880,26
1122_rot_aligned.jpg,880,26
1126_rot_aligned.jpg,883,26
1127_rot_aligned.jpg,883,26
1133_rot_aligned.jpg,886,12
1136_rot_aligned.jpg,888,12
1139_rot_aligned.jpg,890,12
1140_rot_aligned.jpg,891,12
1142_rot_aligned.jpg,893,12
1156_rot_aligned.jpg,907,81
1158_rot_aligned.jpg,909,81
1161_rot_aligned.jpg,912,81
1162_rot_aligned.jpg,913,81
1163_rot_aligned.jpg,914,81
1164_rot_aligned.jpg,915,81
1165_rot_aligned.jpg,916,81
1172_rot_aligned.jpg,923,155
1173_rot_aligned.jpg,924,155
1174_rot_aligned.jpg,925,155
1175_rot_aligned.jpg,926,155
1176_rot_aligned.jpg,927,155
1177_rot_aligned.jpg,928,155
1179_rot_aligned.jpg,930,26
1180_rot_aligned.jpg,931,26
1181_rot_aligned.jpg,932,26
1182_rot_aligned.jpg,933,104
1183_rot_aligned.jpg,934,197
1184_rot_aligned.jpg,935,197
1189_rot_aligned.jpg,940,197
1193_rot_aligned.jpg,941,197
1199_rot_aligned.jpg,943,97
1201_rot_aligned.jpg,945,97
1208_rot_aligned.jpg,948,97
1213_rot_aligned.jpg,951,97
1217_rot_aligned.jpg,953,97
1223_rot_aligned.jpg,957,42
1224_rot_aligned.jpg,958,14
1225_rot_aligned.jpg,958,14
1229_rot_aligned.jpg,961,42
1230_rot_aligned.jpg,962,14
1231_rot_aligned.jpg,963,42
1232_rot_aligned.jpg,964,14
1233_rot_aligned.jpg,965,14
1234_rot_aligned.jpg,966,42
1235_rot_aligned.jpg,967,14
1237_rot_aligned.jpg,969,14
1238_rot_aligned.jpg,970,14
1239_rot_aligned.jpg,971,42
1240_rot_aligned.jpg,972,14
1241_rot_aligned.jpg,973,42
1242_rot_aligned.jpg,974,14
1243_rot_aligned.jpg,976,14
1245_rot_aligned.jpg,977,14
1246_rot_aligned.jpg,978,42
1247_rot_aligned.jpg,979,14
1249_rot_aligned.jpg,981,4
1250_rot_aligned.jpg,982,4
1251_rot_aligned.jpg,982,4
1255_rot_aligned.jpg,984,4
1256_rot_aligned.jpg,984,4
1258_rot_aligned.jpg,986,104
1259_rot_aligned.jpg,987,4
1260_rot_aligned.jpg,988,104
1261_rot_aligned.jpg,988,104
1262_rot_aligned.jpg,989,104
1263_rot_aligned.jpg,989,104
1266_rot_aligned.jpg,991,185
1268_rot_aligned.jpg,994,185
1269_rot_aligned.jpg,993,104
1270_rot_aligned.jpg,993,104
1271_rot_aligned.jpg,995,185
1273_rot_aligned.jpg,998,185
1274_rot_aligned.jpg,997,104
1275_rot_aligned.jpg,997,104
1276_rot_aligned.jpg,997,104
1277_rot_aligned.jpg,999,104
1279_rot_aligned.jpg,1001,104
1280_rot_aligned.jpg,1002,143
1281_rot_aligned.jpg,1003,143
1282_rot_aligned.jpg,1004,143
1283_rot_aligned.jpg,1005,143
1284_rot_aligned.jpg,1006,143
1287_rot_aligned.jpg,1009,133
1293_rot_aligned.jpg,1016,133
1298_rot_aligned.jpg,1020,133
1306_rot_aligned.jpg,1024,76
1307_rot_aligned.jpg,1026,76
1319_rot_aligned.jpg,1032,11
1323_rot_aligned.jpg,1034,11
1326_rot_aligned.jpg,1035,11
1327_rot_aligned.jpg,1037,96
1331_rot_aligned.jpg,1039,104
1332_rot_aligned.jpg,1040,96
1334_rot_aligned.jpg,1041,96
1335_rot_aligned.jpg,1042,96
1336_rot_aligned.jpg,1043,96
1337_rot_aligned.jpg,1044,104
1338_rot_aligned.jpg,1045,96
1340_rot_aligned.jpg,1047,96
1342_rot_aligned.jpg,1049,59
1344_rot_aligned.jpg,1049,59
1345_rot_aligned.jpg,1050,59
1347_rot_aligned.jpg,1050,59
1348_rot_aligned.jpg,1051,59
1350_rot_aligned.jpg,1051,59
1351_rot_aligned.jpg,1052,59
1357_rot_aligned.jpg,1056,17
1358_rot_aligned.jpg,1056,17
1359_rot_aligned.jpg,1057,17
1360_rot_aligned.jpg,1057,17
1361_rot_aligned.jpg,1058,85
1362_rot_aligned.jpg,1059,17
1363_rot_aligned.jpg,1060,85
1364_rot_aligned.jpg,1061,85
1367_rot_aligned.jpg,1063,85
1368_rot_aligned.jpg,1064,17
1369_rot_aligned.jpg,1065,85
1370_rot_aligned.jpg,1066,85
1371_rot_aligned.jpg,1067,85
1372_rot_aligned.jpg,1068,85
1374_rot_aligned.jpg,1070,85
1375_rot_aligned.jpg,1071,85
1376_rot_aligned.jpg,1072,85
1377_rot_aligned.jpg,1073,85
1378_rot_aligned.jpg,1074,153
1379_rot_aligned.jpg,1075,153
1382_rot_aligned.jpg,1077,153
1383_rot_aligned.jpg,1078,153
1386_rot_aligned.jpg,1080,147
1387_rot_aligned.jpg,1081,153
1389_rot_aligned.jpg,1082,153
1391_rot_aligned.jpg,1083,147
1392_rot_aligned.jpg,1084,153
1394_rot_aligned.jpg,1085,147
1395_rot_aligned.jpg,1086,147
1398_rot_aligned.jpg,1089,147
1399_rot_aligned.jpg,1090,147
1400_rot_aligned.jpg,1091,147
1401_rot_aligned.jpg,1092,147
1404_rot_aligned.jpg,1093,71
1405_rot_aligned.jpg,1093,71
1406_rot_aligned.jpg,1094,71
1407_rot_aligned.jpg,1094,71
1408_rot_aligned.jpg,1094,71
